,px,pz,start_speed,end_speed,spin_rate,spin_dir,break_angle,break_length,break_y,ax,ay,az,sz_bot,sz_top,type_confidence,vx0,vy0,vz0,x,x0,y,y0,z0,pfx_x,pfx_z,nasty,zone,code,type,pitch_type,event_num,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,xmid,zmid,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
383,-0.74,3.24,82.6,75.2,868.998,218.256,7.2,7.5,23.7,-4.49,27.38,-26.48,1.48,3.38,2.0,5.18,-121.06,-1.19,145.28,-2.53,151.3,50.0,6.09,-3.07,3.86,67.0,11.0,X,X,FT,131,0.0,2015000093.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.3791666666666664,4.343333333333334,554429,Pop Out,201500002,3,1,1,R,450308,L,False
384,-0.87,2.94,82.7,75.2,1269.738,228.771,14.6,7.4,23.7,-7.97,27.41,-25.19,1.47,3.53,2.0,6.02,-121.08,-2.01,150.2,-2.7,159.29,50.0,6.03,-5.47,4.73,65.0,11.0,C,S,FT,135,0.0,2015000094.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3291666666666668,4.090833333333333,543543,Lineout,201500002,3,2,1,R,450308,L,False
385,-0.22,1.85,65.6,60.5,1906.2,31.711,-9.5,19.1,23.8,6.64,18.46,-42.92,1.47,3.23,2.0,3.35,-96.14,3.47,125.31,-2.94,188.78,50.0,6.09,7.28,-11.86,25.0,8.0,S,S,CU,136,0.0,2015000094.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-2.1866666666666665,4.958333333333333,543543,Lineout,201500002,3,2,1,R,450308,L,False
386,0.26,4.85,81.5,74.1,689.763,130.742,-11.3,8.1,23.7,4.3,26.48,-28.47,1.47,3.44,2.0,5.95,-119.37,3.11,107.28,-2.68,107.88,50.0,6.12,3.03,2.56,20.0,12.0,B,B,SL,137,0.0,2015000094.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,-1.4625,5.2716666666666665,543543,Lineout,201500002,3,2,1,R,450308,L,False
387,1.47,1.82,77.0,71.2,1562.823,37.38,-11.7,13.7,23.8,7.37,23.33,-41.82,1.47,3.49,2.0,7.63,-112.69,0.44,61.16,-2.74,189.64,50.0,5.9,5.82,-7.68,24.0,14.0,B,B,SL,138,0.0,2015000094.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,-1.12,4.5,543543,Lineout,201500002,3,2,1,R,450308,L,False
388,0.44,1.87,77.1,72.1,1500.168,30.745,-9.3,13.4,23.9,5.97,20.58,-42.21,1.47,3.23,2.0,6.24,-112.93,0.6,100.23,-2.96,188.29,50.0,5.85,4.62,-7.83,37.0,9.0,X,X,SL,139,0.0,2015000094.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,-1.645,4.5125,543543,Lineout,201500002,3,2,1,R,450308,L,False
389,0.81,3.34,82.8,74.9,706.136,156.193,-8.7,7.7,23.7,2.38,29.09,-26.78,1.53,3.61,2.0,7.6,-121.13,-0.48,86.09,-2.61,148.71,50.0,5.93,1.64,3.67,73.0,12.0,B,B,FC,143,0.0,2015000095.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0366666666666666,4.329166666666667,457706,Double,201500002,3,2,1,R,450308,R,False
390,0.18,2.23,81.0,73.7,967.07,160.499,-8.8,7.5,23.7,2.64,27.09,-24.72,1.53,3.4,2.0,6.11,-118.63,-3.12,110.02,-2.69,178.46,50.0,5.87,1.89,5.29,26.0,5.0,F,S,FC,144,0.0,2015000095.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-1.4124999999999999,3.6091666666666664,457706,Double,201500002,3,2,1,R,450308,R,False
391,0.08,2.2,64.5,59.6,1919.967,39.887,-11.6,19.3,23.8,8.02,17.5,-41.77,1.53,3.4,2.0,3.27,-94.5,4.08,113.87,-2.86,179.43,50.0,6.11,9.08,-10.95,19.0,5.0,D,X,CU,145,0.0,2015000095.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-2.1466666666666665,5.0675,457706,Double,201500002,3,2,1,R,450308,R,False
392,-0.79,4.53,81.2,72.7,1244.124,215.158,10.9,7.0,23.6,-5.87,29.18,-23.84,1.69,3.81,2.0,5.71,-118.87,1.57,147.11,-2.71,116.42,50.0,6.08,-4.23,5.95,55.0,11.0,B,B,FT,149,0.0,2015000096.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,-1.3975,4.809166666666666,452234,Triple,201500002,3,2,1,R,450308,L,False
393,0.43,1.87,67.0,61.8,2062.982,38.374,-12.2,18.6,23.8,8.66,18.89,-43.11,1.82,3.72,2.0,3.72,-98.1,3.22,100.46,-2.68,188.34,50.0,6.05,9.09,-11.56,39.0,9.0,C,S,CU,150,0.0,2015000096.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-1.8824999999999998,4.923333333333334,452234,Triple,201500002,3,2,1,R,450308,L,False
394,-0.04,2.09,66.6,61.1,1894.801,51.543,-14.6,17.8,23.8,9.98,19.28,-40.1,1.62,3.59,2.0,2.45,-97.58,2.93,118.6,-2.7,182.27,50.0,6.08,10.64,-8.53,19.0,8.0,S,S,CU,151,0.0,2015000096.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,-2.256666666666667,4.795833333333333,452234,Triple,201500002,3,2,1,R,450308,L,False
395,0.99,1.01,67.7,62.6,1962.769,42.807,-13.2,18.0,23.8,9.12,19.88,-42.02,1.78,3.76,2.0,5.04,-99.2,1.24,79.26,-2.83,211.62,50.0,5.97,9.41,-10.23,38.0,14.0,*B,B,CU,152,0.0,2015000096.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,-1.7041666666666666,4.342499999999999,452234,Triple,201500002,3,2,1,R,450308,L,False
396,0.62,1.7,66.8,61.2,2141.851,34.38,-11.4,19.3,23.8,8.16,20.33,-44.1,1.62,3.6,2.0,4.07,-97.88,3.39,93.56,-2.65,192.96,50.0,6.0,8.71,-12.8,46.0,9.0,B,B,CU,153,0.0,2015000096.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,-1.7408333333333332,4.916666666666667,452234,Triple,201500002,3,2,1,R,450308,L,False
397,-0.17,2.78,65.6,60.0,2173.896,36.337,-11.8,19.6,23.7,8.53,19.09,-43.77,1.62,3.59,2.0,2.53,-96.07,5.48,123.48,-2.73,163.83,50.0,6.09,9.41,-12.87,18.0,5.0,E,X,CU,154,0.0,2015000096.0,3.0,2.0,2.0,6.0,0.0,1.0,0.0,-2.234166666666667,5.507499999999999,452234,Triple,201500002,3,2,1,R,450308,L,False
398,-0.23,3.01,83.1,75.2,988.409,219.052,8.0,7.3,23.7,-5.22,28.74,-25.74,1.66,3.62,2.0,6.85,-121.61,-1.58,125.58,-2.64,157.54,50.0,5.95,-3.56,4.34,42.0,2.0,E,X,FT,160,1.0,2015000097.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.1383333333333334,4.118333333333334,429664,Single,201500002,3,2,1,R,450308,L,False
399,1.12,2.67,84.3,76.6,507.008,177.341,-4.2,7.7,23.7,0.2,29.29,-27.87,1.66,3.56,2.0,8.49,-123.29,-1.94,74.35,-2.42,166.74,50.0,5.86,0.13,2.81,64.0,12.0,B,B,FF,166,2.0,2015000098.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-0.6608333333333333,4.030833333333334,443558,Forceout,201500002,3,3,1,R,450308,R,False
400,1.04,2.97,83.7,76.3,418.115,189.13,-2.5,7.9,23.7,-0.56,27.75,-28.69,1.66,3.51,2.0,8.7,-122.44,-1.09,77.55,-2.54,158.56,50.0,5.91,-0.37,2.28,55.0,12.0,B,B,FF,167,2.0,2015000098.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,-0.7191666666666666,4.25,443558,Forceout,201500002,3,3,1,R,450308,R,False
401,0.09,2.57,68.0,62.5,1780.082,47.796,-13.5,16.9,23.8,9.06,19.47,-40.39,1.66,3.69,2.0,3.13,-99.68,3.54,113.61,-2.71,169.36,50.0,6.07,9.22,-8.44,13.0,5.0,S,S,CU,168,2.0,2015000098.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,-2.0783333333333336,5.023333333333333,443558,Forceout,201500002,3,3,1,R,450308,R,False
402,0.8,2.19,76.9,70.7,1633.002,33.724,-10.9,13.9,23.8,7.04,24.06,-42.72,1.66,3.69,2.0,6.51,-112.65,1.59,86.39,-2.87,179.62,50.0,5.86,5.59,-8.42,47.0,14.0,X,X,SL,170,2.0,2015000098.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,-1.5008333333333335,4.726666666666667,443558,Forceout,201500002,3,3,1,R,450308,R,False
403,0.89,2.28,83.0,76.3,1669.002,19.605,-7.5,12.6,23.8,4.69,27.26,-45.34,1.6,3.45,2.0,6.47,-121.49,0.82,83.27,-2.24,177.22,50.0,5.93,3.19,-9.0,80.0,14.0,C,S,SL,177,1.0,2015000099.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9408333333333334,4.8549999999999995,545361,Strikeout,201500002,4,1,2,R,433587,R,True
404,-1.41,2.25,85.0,78.4,1268.054,310.181,10.7,10.4,23.8,-8.32,26.77,-39.2,1.6,3.5,2.0,4.59,-124.59,-0.96,170.71,-2.59,178.08,50.0,5.9,-5.33,-4.55,19.0,13.0,F,S,CH,178,1.0,2015000099.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.5558333333333334,4.454166666666667,545361,Strikeout,201500002,4,1,2,R,433587,R,True
405,-0.29,1.57,87.1,79.2,1404.999,277.994,16.8,9.2,23.7,-12.22,31.35,-33.89,1.6,3.5,2.0,7.63,-127.42,-3.39,127.86,-2.36,196.39,50.0,5.66,-7.59,-1.11,43.0,13.0,F,S,CH,179,1.0,2015000099.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.6925,3.7075,545361,Strikeout,201500002,4,1,2,R,433587,R,True
406,0.44,0.03,86.4,79.2,892.811,318.005,5.2,10.1,23.8,-5.2,30.26,-37.95,1.6,3.5,2.0,7.88,-126.29,-5.85,100.3,-2.32,237.92,50.0,5.5,-3.28,-3.69,31.0,14.0,B,B,CH,180,1.0,2015000099.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,-0.6666666666666666,3.0725000000000002,545361,Strikeout,201500002,4,1,2,R,433587,R,True
407,0.37,5.78,89.7,81.2,556.167,178.181,-4.0,6.2,23.7,0.16,32.71,-27.14,1.6,3.46,2.0,6.72,-131.38,4.29,103.05,-2.26,82.85,50.0,6.16,0.09,2.89,33.0,12.0,B,B,FF,181,1.0,2015000099.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,-0.9524999999999998,5.729166666666667,545361,Strikeout,201500002,4,1,2,R,433587,R,True
408,0.15,0.43,86.6,80.6,1410.483,318.278,9.2,10.7,23.9,-8.2,26.28,-41.37,1.6,3.5,2.0,7.75,-126.73,-4.48,111.13,-2.29,227.12,50.0,5.53,-5.05,-5.71,21.0,14.0,W,S,CH,182,1.0,2015000099.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,-0.6491666666666667,3.4558333333333335,545361,Strikeout,201500002,4,1,2,R,433587,R,True
409,1.41,1.36,91.2,83.1,1544.672,273.301,18.6,8.3,23.7,-14.15,33.09,-32.99,1.57,3.37,2.0,11.56,-133.12,-4.93,63.1,-1.98,202.09,50.0,5.67,-8.02,-0.5,51.0,14.0,B,B,SI,186,1.0,2015000100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3833333333333333,3.5566666666666666,405395,Walk,201500002,4,1,2,R,433587,R,True
410,0.06,1.32,89.7,81.2,1150.355,261.918,15.0,8.0,23.7,-10.31,34.7,-30.71,1.57,3.28,2.0,7.0,-131.33,-5.43,114.79,-1.89,203.28,50.0,5.77,-6.07,0.82,35.0,14.0,B,B,CH,187,1.0,2015000100.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-0.40916666666666657,3.4766666666666666,405395,Walk,201500002,4,1,2,R,433587,R,True
411,0.59,1.82,90.6,82.2,1525.034,291.557,15.5,9.3,23.7,-12.95,34.31,-37.29,1.57,3.41,2.0,9.92,-132.46,-2.83,94.36,-2.27,189.72,50.0,5.69,-7.46,-2.99,58.0,9.0,F,S,SI,188,1.0,2015000100.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,-0.21833333333333338,4.004166666666667,405395,Walk,201500002,4,1,2,R,433587,R,True
412,0.88,1.47,79.4,72.4,3010.009,26.281,-12.3,16.9,23.7,10.69,29.37,-53.82,1.57,3.41,2.0,5.11,-116.36,1.6,83.46,-2.42,199.06,50.0,6.03,8.1,-16.45,58.0,14.0,S,S,CU,189,1.0,2015000100.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,-1.4449999999999998,5.120833333333334,405395,Walk,201500002,4,1,2,R,433587,R,True
413,-0.16,0.54,87.6,80.6,1596.086,307.296,13.1,10.6,23.8,-11.22,29.94,-40.72,1.57,3.29,2.0,7.38,-128.2,-5.01,122.98,-2.21,224.2,50.0,5.75,-6.84,-5.25,19.0,13.0,B,B,CH,190,1.0,2015000100.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,-0.6150000000000001,3.5825,405395,Walk,201500002,4,1,2,R,433587,R,True
414,1.61,1.5,79.1,72.4,3074.916,25.043,-12.1,17.1,23.7,10.39,28.22,-54.41,1.57,3.41,2.0,6.18,-115.8,1.92,55.55,-2.15,198.42,50.0,5.99,7.91,-16.99,29.0,14.0,F,S,CU,191,1.0,2015000100.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,-0.9291666666666666,5.160833333333334,405395,Walk,201500002,4,1,2,R,433587,R,True
415,0.34,1.51,78.2,71.3,2766.919,18.279,-8.4,16.9,23.7,6.86,28.44,-52.94,1.57,3.41,2.0,4.43,-114.67,1.79,104.23,-2.34,198.15,50.0,6.03,5.35,-16.25,39.0,14.0,F,S,CU,192,1.0,2015000100.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,-1.4458333333333333,5.1241666666666665,405395,Walk,201500002,4,1,2,R,433587,R,True
416,0.57,-0.35,87.3,81.5,1581.943,308.448,12.6,10.6,23.9,-10.89,26.21,-40.82,1.57,3.4,2.0,8.85,-127.52,-7.07,95.16,-2.08,248.31,50.0,5.68,-6.62,-5.29,34.0,14.0,*B,B,CH,193,1.0,2015000100.0,3.0,2.0,1.0,8.0,0.0,0.0,0.0,-0.20333333333333348,3.1058333333333334,405395,Walk,201500002,4,1,2,R,433587,R,True
417,-1.66,2.17,89.1,80.1,1565.712,291.455,17.7,9.7,23.6,-13.12,36.49,-37.33,1.57,3.52,2.0,4.09,-130.62,-1.73,180.43,-2.26,180.3,50.0,5.74,-7.87,-3.14,45.0,13.0,B,B,CH,197,1.0,2015000101.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.3041666666666667,4.216666666666667,459964,Forceout,201500002,4,2,2,R,433587,L,True
418,-0.41,1.85,85.5,78.1,1637.314,339.127,4.9,12.0,23.7,-5.04,30.54,-45.39,1.57,3.32,2.0,5.18,-125.33,-0.42,132.48,-2.1,188.72,50.0,5.8,-3.24,-8.54,41.0,7.0,X,X,CH,198,1.0,2015000101.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,-0.9850000000000001,4.536666666666667,459964,Forceout,201500002,4,2,2,R,433587,L,True
419,1.18,1.21,84.1,78.7,1993.502,22.994,-9.1,12.8,23.9,6.61,24.4,-47.75,1.58,3.51,2.0,6.76,-123.14,-0.95,72.06,-2.16,206.14,50.0,5.64,4.3,-10.19,92.0,14.0,S,S,SL,203,1.0,2015000102.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-0.8483333333333334,4.274166666666666,501896,Strikeout,201500002,4,3,2,R,433587,R,True
420,-0.63,1.5,90.6,82.2,1121.564,274.565,14.7,8.3,23.7,-10.22,34.49,-32.99,1.58,3.51,2.0,5.18,-132.62,-4.7,141.17,-1.87,198.23,50.0,5.77,-5.88,-0.51,63.0,13.0,S,S,SI,204,1.0,2015000102.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,-0.76,3.6774999999999998,501896,Strikeout,201500002,4,3,2,R,433587,R,True
421,0.4,0.21,87.5,81.4,1962.663,336.242,6.6,12.1,23.8,-6.98,27.97,-48.03,1.58,3.51,2.0,7.37,-128.06,-4.39,101.91,-1.98,233.14,50.0,5.73,-4.23,-9.65,28.0,14.0,W,S,CH,205,1.0,2015000102.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,-0.4375,3.774166666666667,501896,Strikeout,201500002,4,3,2,R,433587,R,True
422,-0.86,3.41,81.2,72.8,1027.769,204.91,5.5,7.3,23.6,-3.55,29.89,-24.53,1.38,3.48,2.0,4.92,-118.97,-0.93,149.7,-2.65,146.85,50.0,6.09,-2.56,5.46,73.0,11.0,C,S,FT,211,2.0,2015000103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5416666666666665,4.295,572122,Flyout,201500002,4,1,1,R,450308,L,False
423,-0.05,2.63,83.7,75.6,1188.679,217.254,10.0,7.0,23.7,-6.08,30.23,-24.18,1.38,3.24,2.0,7.22,-122.58,-3.04,118.94,-2.54,167.91,50.0,6.01,-4.11,5.35,34.0,2.0,F,S,FT,212,2.0,2015000103.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.9524999999999999,3.874166666666667,572122,Flyout,201500002,4,1,1,R,450308,L,False
424,0.14,1.71,83.0,75.1,1046.862,240.483,11.4,8.2,23.7,-7.62,29.4,-27.86,1.38,3.24,2.0,8.05,-121.35,-3.67,111.85,-2.58,192.61,50.0,5.74,-5.25,2.92,43.0,8.0,F,S,FT,213,2.0,2015000103.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.7825,3.481666666666667,572122,Flyout,201500002,4,1,1,R,450308,L,False
425,-1.48,4.38,84.4,75.7,755.944,164.615,-5.4,7.0,23.6,1.71,31.62,-25.96,1.38,3.32,2.0,2.85,-123.69,1.31,173.49,-2.81,120.66,50.0,6.07,1.14,4.08,20.0,11.0,B,B,FC,214,2.0,2015000103.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,-2.24,4.885,572122,Flyout,201500002,4,1,1,R,450308,L,False
426,-0.54,2.37,73.6,67.1,1190.52,244.223,13.1,10.3,23.7,-7.96,21.86,-28.33,1.38,3.24,2.0,6.98,-107.72,-0.9,137.55,-2.95,174.79,50.0,5.97,-6.9,3.27,34.0,4.0,X,X,CH,215,2.0,2015000103.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,-1.17,3.8975,572122,Flyout,201500002,4,1,1,R,450308,L,False
427,-1.2,3.11,82.5,74.2,1237.434,224.315,13.3,7.3,23.6,-7.2,29.84,-24.8,1.56,3.41,2.0,5.38,-120.83,-1.34,162.63,-2.83,154.81,50.0,5.91,-5.01,5.09,67.0,11.0,X,X,FT,219,2.0,2015000104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.5975000000000001,4.085833333333333,489149,Lineout,201500002,4,2,1,R,450308,L,False
428,0.67,2.34,84.1,76.4,879.773,214.268,4.6,7.3,23.7,-4.2,29.13,-26.01,1.41,3.41,2.0,9.19,-123.0,-2.98,91.5,-2.79,175.49,50.0,5.82,-2.8,4.06,52.0,6.0,C,S,FT,223,2.0,2015000105.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.8266666666666668,3.7416666666666667,572287,Strikeout,201500002,4,3,1,R,450308,R,False
429,0.59,4.03,84.2,76.3,730.478,201.255,0.6,7.1,23.7,-2.25,29.1,-26.39,1.41,3.3,2.0,8.68,-123.26,0.94,94.4,-2.81,129.89,50.0,5.91,-1.49,3.79,41.0,12.0,B,B,FF,224,2.0,2015000105.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,-0.9858333333333335,4.654166666666668,572287,Strikeout,201500002,4,3,1,R,450308,R,False
430,-1.71,1.62,82.3,74.8,1221.899,252.15,16.1,8.8,23.7,-9.67,28.36,-29.06,1.41,3.25,2.0,4.83,-120.62,-3.48,182.18,-2.89,195.01,50.0,5.71,-6.72,2.11,38.0,13.0,B,B,FT,225,2.0,2015000105.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-1.7399999999999998,3.4891666666666667,572287,Strikeout,201500002,4,3,1,R,450308,R,False
431,-0.78,1.67,72.3,66.5,1288.284,262.329,14.6,11.7,23.8,-9.31,20.02,-30.92,1.41,3.32,2.0,7.16,-105.79,-1.19,146.73,-3.15,193.72,50.0,5.82,-8.31,1.05,55.0,13.0,S,S,CH,226,2.0,2015000105.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,-1.2725,3.6575,572287,Strikeout,201500002,4,3,1,R,450308,R,False
432,0.01,2.57,86.6,78.7,1125.156,172.345,-6.6,6.0,23.7,1.31,30.37,-22.43,1.41,3.32,2.0,6.15,-126.77,-3.68,116.66,-2.57,169.42,50.0,5.87,0.82,6.06,24.0,5.0,F,S,FC,227,2.0,2015000105.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,-1.3483333333333334,3.715,572287,Strikeout,201500002,4,3,1,R,450308,R,False
433,-0.08,1.77,85.0,77.9,540.306,199.669,0.5,7.5,23.8,-1.56,27.65,-27.81,1.41,3.32,2.0,6.44,-124.44,-3.94,120.01,-2.58,190.96,50.0,5.71,-1.0,2.77,29.0,8.0,C,S,FF,228,2.0,2015000105.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,-1.2466666666666668,3.5091666666666668,572287,Strikeout,201500002,4,3,1,R,450308,R,False
434,-0.91,3.14,76.5,69.5,2691.367,34.146,-13.7,16.5,23.7,11.67,25.98,-49.38,1.46,3.13,2.0,0.92,-112.07,4.92,151.76,-2.56,153.97,50.0,6.06,9.46,-14.01,100.0,11.0,B,B,CU,233,1.0,2015000106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.5233333333333334,5.7675,430947,Single,201500002,5,0,2,R,433587,L,True
435,0.95,2.2,77.4,70.5,2868.829,36.267,-15.8,16.7,23.7,13.27,27.51,-50.26,1.46,3.1,2.0,4.19,-113.44,3.04,80.83,-2.31,179.43,50.0,5.98,10.55,-14.44,40.0,14.0,B,B,CU,234,1.0,2015000106.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.5591666666666668,5.293333333333333,430947,Single,201500002,5,0,2,R,433587,L,True
436,-1.47,2.0,89.1,80.8,1924.241,297.841,18.9,10.4,23.7,-15.31,34.11,-40.26,1.46,3.1,2.0,5.57,-130.54,-1.75,173.11,-2.48,184.92,50.0,5.78,-9.11,-4.86,20.0,13.0,S,S,CH,235,1.0,2015000106.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.2158333333333333,4.295,430947,Single,201500002,5,0,2,R,433587,L,True
437,0.03,2.78,85.8,78.6,662.264,341.301,0.9,9.7,23.8,-1.84,28.73,-37.61,1.46,3.1,2.0,5.84,-125.72,0.01,115.78,-2.18,163.77,50.0,5.86,-1.16,-3.49,26.0,2.0,D,X,SL,236,1.0,2015000106.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,-0.9783333333333335,4.610833333333334,430947,Single,201500002,5,0,2,R,433587,L,True
438,-1.21,2.74,85.5,78.2,347.856,349.462,0.1,9.1,23.7,-0.55,28.74,-35.13,1.57,3.32,2.0,2.45,-125.4,-0.56,163.16,-2.16,164.91,50.0,5.86,-0.35,-1.93,78.0,11.0,B,B,SL,240,1.0,2015000107.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.6558333333333335,4.460833333333334,543068,Hit By Pitch,201500002,5,0,2,R,433587,R,True
439,-2.5,3.59,88.7,79.9,926.751,250.273,14.6,7.5,23.7,-7.82,34.1,-29.37,1.57,3.54,2.0,0.47,-130.05,-0.31,1.0,-2.08,1.0,50.0,5.99,-4.69,1.64,32.0,11.0,H,B,CH,242,1.0,2015000107.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.8991666666666667,4.653333333333333,543068,Hit By Pitch,201500002,5,0,2,R,433587,R,True
440,-0.06,1.8,86.6,80.2,1739.039,315.523,12.1,11.1,23.8,-10.65,26.87,-43.02,1.56,3.33,2.0,7.4,-126.81,-1.5,119.4,-2.17,190.32,50.0,5.84,-6.57,-6.73,53.0,8.0,F,S,CH,246,1.0,2015000108.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5675,4.380833333333333,455104,Strikeout,201500002,5,1,2,R,433587,R,True
441,-0.02,2.8,85.6,78.7,1497.461,335.191,5.5,11.3,23.8,-5.43,27.64,-43.92,1.56,3.33,2.0,6.25,-125.37,1.06,117.69,-2.11,163.23,50.0,5.98,-3.44,-7.5,23.0,2.0,S,S,CH,247,1.0,2015000108.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,-0.7783333333333333,5.015000000000001,455104,Strikeout,201500002,5,1,2,R,433587,R,True
442,1.02,-0.84,87.3,80.4,2007.91,302.553,16.5,11.3,23.8,-14.86,30.15,-41.66,1.56,3.33,2.0,10.37,-127.38,-7.5,78.04,-1.94,0.0,50.0,5.51,-9.19,-5.92,45.0,14.0,*B,B,CH,248,1.0,2015000108.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.3058333333333333,2.828333333333333,455104,Strikeout,201500002,5,1,2,R,433587,R,True
443,-0.64,1.22,86.1,79.9,1972.651,331.787,8.4,12.2,23.8,-8.11,27.0,-47.29,1.56,3.37,2.0,5.7,-126.16,-1.62,141.36,-2.28,205.95,50.0,5.7,-5.06,-9.48,57.0,13.0,B,B,CH,249,1.0,2015000108.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,-1.0383333333333333,4.25,455104,Strikeout,201500002,5,1,2,R,433587,R,True
444,0.2,2.19,91.0,83.1,1507.741,284.844,17.9,8.8,23.7,-13.38,32.47,-35.72,1.56,3.33,2.0,7.32,-133.19,-2.65,109.41,-1.62,179.54,50.0,5.82,-7.56,-2.04,37.0,5.0,F,S,SI,250,1.0,2015000108.0,2.0,2.0,0.0,5.0,1.0,1.0,0.0,-0.08000000000000007,4.175,455104,Strikeout,201500002,5,1,2,R,433587,R,True
445,1.01,1.37,79.1,72.8,2761.921,28.821,-12.6,16.1,23.8,10.64,26.56,-51.51,1.56,3.33,2.0,4.6,-115.93,1.06,78.62,-2.06,201.84,50.0,5.92,8.01,-14.62,59.0,14.0,S,S,CU,251,1.0,2015000108.0,2.0,2.0,0.0,6.0,1.0,1.0,0.0,-1.1925,4.863333333333333,455104,Strikeout,201500002,5,1,2,R,433587,R,True
446,-0.34,2.14,90.2,82.7,1252.67,285.43,15.2,8.6,23.8,-11.0,31.12,-35.21,1.43,3.23,2.0,5.89,-132.16,-2.76,129.96,-1.79,180.89,50.0,5.82,-6.29,-1.78,47.0,4.0,X,X,SI,255,1.0,2015000109.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5408333333333333,4.128333333333334,543213,Grounded Into DP,201500002,5,3,2,R,433587,R,True
447,-2.06,3.62,81.2,72.9,1269.882,262.369,17.0,9.4,23.6,-10.33,29.9,-30.79,1.62,3.48,2.0,4.13,-119.07,1.22,195.45,-2.88,141.04,50.0,5.96,-7.44,0.95,47.0,11.0,B,B,FT,262,2.0,2015000110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8499999999999996,4.710833333333333,554429,Home Run,201500002,5,0,1,R,450308,L,False
448,0.72,0.63,73.5,67.3,646.42,277.271,5.6,11.9,23.8,-4.75,22.48,-32.78,1.48,3.43,2.0,8.21,-107.47,-3.12,89.59,-2.65,221.91,50.0,5.82,-4.16,-0.6,40.0,14.0,B,B,CH,263,2.0,2015000110.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.6183333333333333,3.275,554429,Home Run,201500002,5,0,1,R,450308,L,False
